Serial,WBOptimf,WBUseful,WBRelax,WBIntp,WBEnergy,WBDealpr,WBThkclr,WBGoodme,WBClsep,WBConfid,WBMkmind,WBLoved,WBIntthg,WBCheer
1021136,3,3,3,3,4,4,4,4,3,4,4,4,5,4
1043696,4,4,3,4,5,3,4,4,4,4,4,5,5,3
1073730,3,3,3,2,2,4,5,4,5,4,5,5,2,4
1084237,2,2,2,3,3,4,4,2,2,2,4,3,2,1
1056546,2,1,1,2,1,1,3,1,1,2,4,3,2,1
1116328,4,3,3,3,3,3,4,3,2,3,5,3,5,4
1053797,5,4,3,3,4,4,5,5,3,4,4,4,5,4
1063744,3,3,2,3,2,4,2,3,3,3,3,5,4,2
1023557,3,2,2,2,1,4,3,2,3,3,2,1,3,2
1107794,3,4,3,5,3,3,2,3,2,4,4,5,3,3
1107251,1,4,5,5,4,2,5,5,5,5,5,5,3,4
1015331,3,2,3,3,3,2,3,2,2,1,2,2,3,2
1026731,5,4,3,2,2,2,2,2,2,3,3,2,2,2
1006396,4,4,1,2,1,1,4,4,4,4,4,4,4,2
1057947,3,3,2,4,4,2,4,4,4,4,4,4,4,2
1089234,4,3,3,4,2,2,2,2,3,2,2,3,3,3
1005248,3,3,3,2,3,3,4,3,2,3,3,3,2,3
1030871,4,3,3,3,2,2,2,3,3,2,3,2,3,3
1005785,4,4,4,3,2,2,3,2,2,1,2,4,4,1
1087280,3,4,5,4,4,4,5,4,5,4,5,5,4,4
1116445,3,2,1,4,4,1,1,1,3,2,1,1,3,2
1093738,4,3,3,3,4,4,3,3,3,4,5,5,4,4
1109437,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1114261,3,3,3,3,5,2,3,2,2,2,3,3,5,3
1098913,3,2,3,1,2,3,3,1,5,3,4,5,2,3
1020267,2,2,2,4,3,2,2,1,4,3,3,3,3,3
1053188,2,1,1,1,1,3,2,2,1,4,3,1,1,2
1055341,4,3,2,5,3,4,4,3,4,5,5,4,5,4
1040557,3,2,2,5,3,2,2,3,2,3,4,3,4,3
1026586,5,4,4,3,2,4,4,4,3,4,3,4,4,4
1009859,1,4,3,5,5,2,1,1,5,1,1,1,3,1
1039990,3,2,1,2,3,5,2,2,3,3,3,2,3,2
1048118,2,3,3,4,4,3,3,3,4,3,4,4,4,3
1050940,3,2,2,3,2,4,3,2,4,3,3,3,3,2
1032480,3,2,2,3,4,4,4,4,3,3,3,4,2,3
1019242,4,4,5,4,3,4,4,4,5,3,4,4,4,4
1026120,2,1,1,2,1,5,4,1,5,1,4,1,3,1
1028327,4,4,3,2,4,3,4,4,4,5,4,4,4,4
1070857,3,3,4,5,3,3,3,3,5,2,2,5,3,4
1018514,4,5,4,4,4,3,4,4,4,4,3,4,4,4
1102074,3,4,1,5,2,2,3,1,5,4,5,4,3,1
1053696,1,1,2,2,3,2,1,1,1,1,2,1,1,1
1068349,4,4,4,3,4,4,3,3,4,3,4,4,4,4
1007248,2,1,3,3,5,2,2,1,3,2,4,3,2,2
1007377,3,2,2,4,1,1,3,2,3,3,3,4,3,3
1016371,3,2,2,1,1,1,1,1,1,1,1,1,1,2
1094860,3,2,2,4,3,2,2,1,2,2,2,2,3,3
1072118,3,2,2,3,2,3,3,3,3,2,3,3,2,3
1022568,3,4,3,3,4,4,4,3,3,3,5,5,5,4
1054094,5,2,3,4,2,2,3,3,4,4,5,3,4,2
1030902,3,2,3,4,4,3,4,2,3,1,4,3,3,3
1058421,4,3,2,3,2,5,4,4,3,4,4,3,3,3
1081212,3,2,2,3,4,2,3,2,2,2,4,2,3,2
1004398,3,3,3,3,2,4,3,2,4,2,3,3,3,3
1041196,3,2,3,2,3,2,4,3,4,3,3,3,4,4
1079399,5,3,3,3,4,4,5,4,3,3,3,3,4,4
1037002,3,3,2,4,3,2,2,2,3,3,4,4,4,2
1074362,5,4,2,4,2,4,2,1,4,4,3,5,5,3
1059247,3,3,2,3,3,3,3,3,3,3,3,2,3,3
1066459,3,3,3,3,2,3,3,2,3,2,2,2,3,4
1064145,2,3,3,3,3,2,4,3,5,5,4,4,5,5
1022051,4,4,4,4,4,3,4,3,4,4,5,5,5,4
1118547,3,3,3,2,3,2,3,2,2,1,3,4,3,3
1114135,3,3,1,2,2,3,4,3,4,5,4,2,1,3
1102428,4,3,4,4,2,4,3,2,5,2,4,4,5,3
1095640,2,2,1,2,3,3,1,2,1,1,3,3,2,1
1096034,2,2,2,3,2,2,2,2,2,2,3,2,2,3
1079530,3,3,4,4,3,4,4,3,5,3,4,5,4,3
1026608,5,2,3,3,3,4,4,3,2,4,4,3,4,4
1032577,1,2,2,3,2,2,3,2,4,2,4,3,2,3
1010913,5,2,2,3,2,2,3,2,1,2,3,2,2,2
1061038,2,2,2,4,2,1,3,1,3,1,3,3,2,2
1034349,2,2,2,2,2,3,2,2,3,2,3,4,2,3
1031648,3,3,3,4,2,3,4,2,3,1,4,3,4,3
1044784,4,5,3,4,1,5,4,5,5,5,5,5,3,5
1001242,2,3,2,4,3,3,4,3,4,4,4,3,3,3
1033390,3,2,3,4,3,3,2,2,3,1,2,3,5,3
1001828,1,1,2,2,1,1,1,1,2,1,2,4,2,2
1066603,3,2,3,4,4,1,2,2,2,2,3,2,3,2
1022883,2,2,5,3,3,5,5,5,3,4,4,4,3,5
1092381,3,2,2,4,3,4,3,2,3,3,3,4,4,3
1095289,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1063983,5,3,3,4,3,3,4,3,5,3,4,4,3,3
1040554,3,4,2,1,2,5,3,1,1,2,2,5,2,4
1047536,3,4,2,2,3,4,4,5,4,5,5,5,4,3
1026588,3,3,4,3,3,4,4,4,3,3,3,3,3,3
1056131,1,3,2,4,1,2,2,2,4,1,5,4,1,2
1042153,4,3,5,3,4,4,5,3,3,4,5,3,3,4
1002915,3,3,3,2,5,4,4,4,4,3,5,5,5,4
1007044,3,3,2,4,1,3,2,2,4,2,4,4,3,2
1039604,2,1,3,4,1,2,3,1,2,2,2,2,2,2
1062902,3,3,3,2,2,3,3,2,5,3,4,4,4,3
1097507,3,3,4,4,3,5,4,3,3,3,4,5,3,4
1084463,3,4,4,5,3,4,4,3,4,3,4,4,4,4
1023732,2,3,2,4,1,3,3,3,2,4,4,5,2,2
1071577,3,4,4,4,4,4,4,4,4,4,4,4,4,4
1050932,2,2,2,2,2,2,2,2,2,2,3,2,1,3
1019988,3,2,5,4,2,4,3,3,5,2,5,5,4,3
1007479,2,3,2,3,1,4,3,1,1,5,5,3,1,4
1061550,2,2,3,1,3,3,3,3,2,1,3,4,1,2
1086463,3,2,3,3,2,2,4,2,3,3,4,2,3,2
1042961,2,2,3,3,2,3,3,1,2,2,3,2,3,2
1007864,2,3,1,3,1,4,3,2,3,2,4,2,1,2
1096213,4,3,2,4,5,3,3,4,4,4,4,3,3,4
1053116,3,3,3,4,2,5,3,2,3,3,5,3,4,3
1025774,3,2,2,4,4,3,3,2,4,2,3,2,2,2
1080621,1,1,4,3,2,2,3,1,3,1,3,4,1,1
1048514,5,5,5,5,4,5,5,4,3,4,5,5,5,3
1111551,2,3,1,1,1,1,2,5,3,3,3,2,1,2
1106534,4,4,3,4,4,5,5,3,4,4,4,5,5,4
1080901,2,2,2,3,1,1,2,1,1,1,2,4,3,2
1118435,4,1,1,3,2,2,1,2,2,1,5,2,3,2
1096074,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1093400,4,3,2,4,5,4,4,2,3,1,5,5,3,4
1101190,3,2,2,3,1,2,2,1,2,2,3,4,4,2
1109116,4,4,3,4,3,3,4,4,4,4,4,4,4,4
1107889,4,2,3,5,3,4,3,3,5,4,3,5,5,4
1109509,1,3,3,1,1,1,3,2,3,2,4,5,4,3
1096049,2,1,3,2,4,2,3,2,2,1,2,4,2,2
1059475,4,3,4,4,4,4,4,3,5,2,4,5,4,3
1053191,3,3,3,4,2,2,3,3,4,2,2,3,4,4
1038190,4,3,4,5,2,4,3,3,4,3,5,4,5,4
1030805,4,2,2,3,3,3,3,2,2,2,4,3,1,2
1007827,4,3,3,3,4,4,4,3,4,2,4,5,5,4
1073054,3,3,2,3,3,4,4,3,4,3,5,3,5,3
1033257,3,1,3,3,3,5,5,5,3,3,3,3,3,3
1038549,4,4,5,4,4,4,4,5,3,3,4,5,5,5
1012734,1,1,2,1,2,1,3,1,2,3,2,4,2,1
1047906,3,3,2,4,1,3,3,2,3,2,4,3,3,3
1024809,3,3,3,3,3,3,4,3,4,3,3,5,2,3
1024863,4,2,3,2,3,2,3,3,3,4,3,4,4,3
1071651,1,1,1,2,1,2,2,1,2,2,3,1,2,3
1036266,2,1,3,4,2,1,2,3,1,2,2,2,3,2
1082792,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1025932,3,2,2,3,4,4,3,2,3,3,3,4,3,3
1049487,2,3,3,4,3,3,2,2,4,3,2,4,4,3
1073892,2,3,3,3,3,4,4,3,4,4,4,4,4,4
1028292,2,3,2,4,3,2,2,2,2,3,4,5,2,2
1002480,2,3,3,3,2,2,3,2,3,3,4,4,2,3
1073979,4,3,4,4,3,3,4,4,4,4,4,3,4,3
1089227,4,2,2,4,4,2,2,1,4,2,3,3,3,2
1085044,3,4,4,5,5,5,5,5,5,5,5,5,5,5
1022119,3,2,2,2,2,2,2,2,2,2,3,3,1,2
1040804,3,3,4,2,1,5,4,5,1,4,4,5,2,5
1097339,5,5,5,2,3,3,5,5,5,5,5,5,5,5
1016453,3,2,3,2,5,2,2,3,3,3,3,4,2,2
1028859,3,3,3,2,2,2,3,1,4,2,3,3,3,3
1057617,4,2,2,2,2,1,2,2,1,2,2,4,2,3
1000559,5,4,4,3,5,5,5,5,5,5,5,5,5,5
1004745,3,3,2,3,4,4,3,2,4,2,3,5,3,2
1076171,3,4,4,4,3,4,3,4,5,4,4,5,3,4
1031041,1,2,2,4,1,2,1,1,1,2,3,1,2,1
1066532,2,4,2,3,1,1,4,2,3,2,1,4,3,4
1090232,3,3,4,4,4,5,5,5,5,5,4,5,4,5
1036707,5,3,4,5,5,5,5,5,5,5,5,5,4,5
1094265,3,4,4,3,2,4,4,4,4,3,4,3,3,3
1106643,4,3,3,2,2,3,3,2,3,2,4,5,3,4
1074754,2,2,4,3,3,4,5,4,4,4,3,4,4,5
1114568,5,5,4,4,4,4,4,5,4,4,5,5,5,4
1101162,5,4,2,4,2,2,3,2,2,3,4,5,5,3
1109174,5,3,4,3,3,4,4,3,4,4,4,3,4,3
1099768,1,1,3,3,1,1,4,1,4,1,5,4,2,1
1091566,2,2,2,3,3,2,3,2,4,2,5,4,4,2
1020243,1,1,1,3,1,1,2,1,2,2,2,2,2,2
1014298,2,3,1,2,3,4,2,2,2,2,3,3,3,2
1070384,2,3,4,3,2,5,3,1,3,2,1,1,2,1
1057221,4,4,3,2,3,4,4,3,3,4,4,4,4,3
1086146,5,5,3,5,4,4,5,5,5,5,5,5,4,5
1099629,3,4,3,5,4,3,4,2,2,2,2,5,4,4
1014773,3,1,3,5,3,2,1,3,5,2,4,5,5,2
1004199,4,2,3,4,3,2,2,1,4,2,3,3,4,2
1056063,3,2,2,4,3,3,3,2,3,3,4,4,4,3
1077442,5,4,4,2,5,3,4,5,5,2,4,5,5,5
1089587,1,1,3,5,3,2,3,1,3,3,4,4,1,3
1101121,3,5,4,3,3,1,5,5,3,4,5,5,5,5
1060858,5,3,4,4,4,3,3,3,4,3,3,4,5,3
1007221,2,2,1,3,3,4,3,3,4,4,4,3,3,2
1003376,3,3,3,3,3,4,4,4,3,4,5,4,3,4
1064662,1,1,2,1,3,2,2,2,3,2,3,3,3,3
1047835,4,3,4,4,4,4,4,4,4,4,4,5,3,4
1055123,2,4,3,2,2,3,3,2,1,2,2,4,1,3
1030620,3,3,3,2,3,3,4,3,3,3,4,4,3,4
1086456,2,2,4,1,4,4,4,3,3,2,3,4,3,4
1054577,1,3,2,1,1,1,2,1,3,2,2,5,3,2
1043738,3,2,2,3,2,2,2,2,2,2,2,2,2,2
1052372,4,3,4,4,4,4,4,4,4,4,4,4,4,4
1037685,4,4,3,4,2,3,3,2,3,3,4,5,2,3
1095660,2,3,4,3,4,3,5,3,4,4,4,5,4,4
1048576,2,1,1,3,3,2,2,1,1,1,2,1,3,2
1073705,3,2,4,1,5,2,4,3,4,3,2,5,2,4
1087473,3,2,2,1,3,4,3,3,2,3,4,2,3,4
1093911,4,3,3,2,3,3,3,2,2,2,3,5,4,3
1094089,3,3,4,3,3,3,3,2,3,2,4,4,3,3
1111634,3,1,2,1,3,4,3,1,2,1,4,3,2,2
1080965,3,1,2,3,3,3,2,2,2,2,3,1,1,1
1096266,3,2,4,3,3,4,4,4,4,3,3,4,2,4
1100407,5,4,4,3,4,3,4,5,4,5,5,5,5,5
1106448,4,4,3,2,3,5,5,5,5,5,5,5,5,5
1114737,3,3,3,3,2,2,2,1,3,2,2,2,2,2
1116532,5,3,4,4,4,4,4,4,4,4,4,4,3,5
1117093,2,3,4,4,4,4,4,4,5,3,4,4,5,4
1102376,2,2,3,3,2,3,3,3,2,3,3,4,2,3
1110989,3,3,4,2,3,4,4,3,2,4,5,4,4,3
1093379,3,1,3,4,3,2,3,2,3,3,4,4,3,3
1105146,2,3,2,3,2,2,3,1,3,1,3,2,3,2
1112374,3,3,4,3,3,4,4,4,3,3,3,5,3,3
1092741,1,2,4,5,5,2,3,1,4,2,5,5,4,4
1089920,4,3,3,4,3,4,4,3,5,5,4,5,4,4
1093829,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1109992,3,3,4,4,2,4,4,4,3,4,5,5,4,4
1094387,4,3,2,3,4,3,2,2,2,1,4,2,4,3
1091154,3,2,3,2,4,2,2,1,2,1,2,2,1,2
1052982,2,2,2,2,2,3,3,2,2,3,3,2,1,3
1068424,4,4,3,4,3,4,3,4,4,4,5,5,4,4
1038433,3,3,3,3,2,2,4,3,3,2,5,4,5,5
1063977,2,2,2,4,1,2,1,2,5,3,2,4,4,4
1064046,3,3,2,4,3,3,4,3,4,3,4,5,4,4
1074391,3,5,4,3,3,4,5,5,4,4,4,5,4,5
1040546,3,4,2,3,3,4,4,3,4,3,4,3,4,3
1016796,2,2,2,4,3,3,4,4,4,3,4,5,5,5
1028986,3,3,2,4,2,2,2,2,4,2,2,2,3,1
1014962,2,1,2,2,4,5,3,2,4,2,5,2,2,2
1017414,2,2,2,3,2,4,5,3,4,2,5,4,2,3
1039955,4,3,4,5,2,4,3,3,5,4,4,5,4,5
1094699,2,3,3,4,3,5,4,3,4,2,4,4,5,3
1077820,2,3,3,3,1,1,1,1,4,1,2,5,3,1
1036285,1,2,2,3,2,3,3,2,4,2,4,3,2,3
1036310,4,4,4,4,3,4,4,5,5,2,5,5,5,4
1013714,2,1,2,1,2,3,2,2,2,2,3,1,1,2
1073643,4,4,3,4,3,4,3,4,3,4,4,4,4,4
1076680,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1079003,3,3,4,4,3,2,3,4,4,3,3,5,3,3
1073929,1,1,1,1,1,1,1,2,4,2,1,4,1,1
1085599,1,1,1,2,1,1,2,1,1,1,3,1,3,1
1004242,2,2,2,3,1,2,2,2,3,1,4,3,1,1
1070758,2,4,3,4,3,3,3,3,4,4,4,3,3,3
1085009,4,2,1,2,4,3,2,2,5,4,3,4,3,3
1085016,4,4,4,4,4,5,4,4,4,4,5,4,3,4
1096541,4,4,4,4,4,4,4,4,4,3,4,5,5,5
1089654,4,1,3,3,4,1,1,1,3,2,3,5,5,3
1005970,2,2,3,2,4,5,4,5,2,4,3,4,4,3
1003058,2,2,2,4,3,2,2,2,4,3,5,4,5,3
1061580,3,3,3,3,3,3,3,3,3,2,3,4,3,3
1095481,3,4,4,5,3,4,2,3,5,2,3,5,4,4
1021645,2,4,4,3,2,2,3,3,3,2,4,4,2,4
1095352,4,3,3,5,3,3,3,4,4,3,4,4,4,4
1001640,4,4,4,5,4,4,4,4,5,4,5,5,5,4
1031765,3,3,4,4,3,3,4,4,4,4,4,5,4,4
1023122,3,3,5,5,2,3,3,3,3,3,4,5,5,3
1034772,4,2,4,2,3,5,1,2,3,1,3,2,3,2
1044715,5,5,5,5,5,4,4,4,4,4,5,5,5,5
1074638,4,5,1,3,5,2,1,1,3,1,2,1,4,2
1096685,2,3,3,3,2,2,2,2,2,2,3,3,2,2
1096686,3,3,3,3,5,3,4,5,5,3,3,5,5,5
1102142,5,5,5,4,1,3,4,2,2,1,5,5,5,2
1069221,3,3,3,2,2,3,3,2,2,1,2,2,2,2
1021112,4,2,4,5,4,4,4,4,4,4,4,5,4,5
1021149,3,4,4,4,2,5,4,4,4,4,4,3,4,4
1001934,2,2,3,2,2,4,3,2,3,2,3,3,4,4
1001936,2,2,3,3,4,3,3,2,3,2,3,4,3,3
1008893,4,4,2,3,2,2,3,2,3,2,3,4,3,2
1012933,3,3,4,4,3,4,4,4,3,3,4,4,4,3
1016871,5,3,4,3,4,4,4,4,3,2,2,5,5,4
1026502,4,1,2,3,1,2,2,3,3,3,3,4,4,4
1074350,4,3,2,5,3,4,3,2,4,3,4,5,4,3
1073661,3,2,1,4,2,2,2,1,4,3,3,2,2,2
1019042,3,1,4,1,3,4,4,4,5,3,4,5,5,5
1084241,5,5,5,5,5,5,5,5,5,3,4,5,5,5
1093652,3,4,2,1,2,4,4,2,4,5,5,4,4,3
1014926,3,2,1,4,1,3,3,2,5,2,3,4,4,2
1115276,3,4,3,3,2,3,4,3,4,5,5,4,4,4
1116323,3,3,2,4,3,5,4,4,4,3,3,5,4,3
1072538,3,3,3,3,2,2,4,3,3,3,3,5,3,3
1059581,3,4,5,4,3,4,5,2,4,4,5,5,3,4
1009939,3,3,2,5,2,3,3,2,4,2,3,4,4,3
1022240,3,2,3,2,4,4,2,4,2,2,3,3,2,4
1081186,4,2,5,5,3,3,4,2,5,2,4,5,4,4
1059158,1,1,1,1,1,1,1,1,3,1,1,1,1,1
1118813,5,2,5,1,5,4,4,5,5,5,5,4,4,4
1040411,1,1,3,2,1,1,4,1,2,5,5,4,2,2
1024158,3,3,2,4,4,2,3,2,2,3,3,3,1,3
1054158,4,3,3,3,3,3,3,3,3,3,4,3,4,3
1026850,2,1,1,4,1,2,1,1,5,1,2,2,1,1
1074958,4,4,3,3,3,3,4,3,4,4,4,4,3,5
1054126,4,3,2,3,3,5,5,5,4,4,4,5,4,4
1005435,4,4,4,4,3,5,4,3,3,4,5,2,4,4
1115406,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1077873,3,3,2,4,2,4,2,2,4,2,5,4,4,3
1049960,2,1,2,2,2,4,3,2,2,2,2,2,1,2
1028754,3,3,4,4,2,4,3,4,3,2,4,5,3,5
1028775,2,2,3,4,3,2,3,2,2,2,3,3,3,2
1079027,3,4,4,3,2,3,2,3,5,4,4,3,3,4
1087233,3,3,2,4,4,3,3,2,2,2,1,1,3,3
1094209,3,3,4,5,2,4,4,5,5,5,5,4,3,4
1074698,2,2,4,4,4,2,5,3,4,4,4,4,4,3
1074942,3,3,1,3,3,3,3,2,4,2,4,3,3,2
1075027,1,1,1,1,4,1,1,2,2,2,1,4,5,3
1086315,3,2,3,3,3,3,3,3,3,3,2,3,3,3
1111243,1,5,5,1,4,3,5,5,3,4,5,5,4,5
1105700,4,4,3,5,4,4,4,5,5,4,5,5,4,4
1105985,1,1,3,3,1,2,2,1,3,1,2,4,1,1
1075878,4,4,3,2,2,3,3,3,3,3,4,4,2,3
1076060,2,1,2,3,2,2,2,2,4,2,3,4,2,2
1076071,1,1,2,1,1,2,1,1,1,1,2,2,1,1
1086273,4,3,2,5,2,3,3,3,5,5,5,3,4,2
1080985,5,3,2,5,3,3,3,2,5,3,4,4,4,3
1081142,2,3,2,1,3,2,3,2,2,2,3,3,3,2
1118278,2,2,3,4,2,1,3,2,4,1,1,3,4,3
1118549,2,1,3,3,5,3,3,2,5,3,5,5,5,3
1118559,2,2,3,2,3,4,3,5,4,3,5,4,4,4
1119387,4,3,2,2,5,4,3,4,4,3,2,5,3,4
1114686,5,4,3,3,5,4,4,4,3,4,3,4,4,4
1114691,2,4,3,4,3,4,5,2,3,3,5,4,4,3
1118656,2,3,1,4,3,3,3,2,4,3,5,2,4,2
1114335,2,3,3,5,4,3,4,2,3,3,5,3,2,3
1114486,4,4,2,4,1,3,4,3,4,3,4,4,3,4
1114517,3,3,2,5,4,3,3,4,5,3,4,5,4,4
1114546,2,1,1,1,1,1,1,1,1,1,1,3,1,1
1116449,2,1,3,3,3,2,3,3,2,3,4,3,2,3
1116454,4,3,3,4,3,2,4,2,4,2,3,5,3,2
1119806,2,1,3,2,1,1,2,3,2,4,2,4,4,1
1113379,3,3,2,4,2,3,4,2,3,2,3,4,4,3
1113450,3,2,4,3,3,2,4,3,3,2,3,4,2,3
1097113,4,4,3,4,4,4,5,5,5,4,5,5,4,5
1102285,4,4,4,4,3,5,5,5,4,3,5,4,4,5
1108363,4,3,4,4,2,4,4,2,4,2,2,5,4,4
1108488,3,3,4,4,4,2,3,3,3,3,5,5,5,4
1093362,2,2,2,2,1,1,1,1,1,1,2,2,1,1
1093657,5,5,5,5,2,2,2,2,2,2,2,2,2,2
1112100,4,3,2,2,2,3,2,2,2,2,3,4,3,3
1101388,4,3,2,2,2,3,3,2,2,3,4,4,4,2
1110234,1,1,1,1,1,1,1,1,3,1,3,2,1,1
1111298,4,3,5,3,4,4,5,5,5,3,4,4,3,5
1105184,3,2,3,4,4,3,4,3,4,2,4,4,3,3
1109122,4,4,4,3,3,4,4,4,5,3,3,5,4,4
1092659,1,2,2,2,1,1,1,1,2,1,2,2,1,1
1076118,3,3,3,1,3,4,4,4,4,4,4,5,3,4
1089803,4,4,5,2,3,5,5,4,2,3,5,1,3,2
1089850,3,2,1,3,1,2,4,1,4,1,3,3,4,2
1107724,3,3,3,4,2,4,4,4,3,3,4,4,3,4
1108029,1,1,1,2,1,1,3,1,2,1,3,3,1,1
1100774,2,4,2,3,3,2,2,1,3,2,4,4,2,2
1100783,4,3,2,3,3,3,3,3,2,2,2,3,4,3
1100863,1,2,4,3,1,1,2,1,3,2,3,4,2,2
1100947,3,2,2,4,3,2,2,2,1,1,1,4,2,2
1102214,2,1,2,2,2,2,2,1,1,1,3,2,1,2
1102238,4,3,2,4,4,4,5,5,5,3,4,4,3,4
1111756,1,3,3,1,3,4,3,4,4,5,2,5,2,5
1111981,2,2,2,2,2,2,2,2,2,2,3,2,3,3
1115320,1,3,1,3,1,1,1,1,2,1,4,4,3,1
1115328,1,2,1,3,1,2,3,2,2,1,3,3,1,2
1084470,4,2,2,4,3,4,3,3,4,2,4,4,4,5
1084558,4,3,3,5,3,4,3,2,1,3,2,1,4,3
1084761,1,1,1,1,4,3,5,1,1,1,5,1,3,1
1099371,3,3,4,1,2,4,4,5,2,4,5,5,4,4
1099772,2,2,1,2,2,2,3,2,4,1,5,3,5,4
1099818,4,3,4,2,4,4,4,4,4,4,5,5,4,4
1099961,5,3,3,4,2,4,4,4,4,5,5,4,3,4
1100061,4,4,3,4,2,3,3,3,4,3,4,5,4,4
1091324,3,4,3,3,4,5,5,4,4,4,4,5,3,4
1091343,2,1,4,5,5,4,4,3,5,3,3,5,4,4
1091415,1,1,2,3,1,1,1,1,1,1,1,1,1,1
1098863,2,3,4,4,3,3,3,4,4,3,2,3,2,4
1083696,3,2,2,2,3,4,3,3,5,3,4,3,4,3
1059460,4,3,4,2,3,3,4,3,4,3,4,5,3,5
1006039,4,2,3,2,4,4,4,4,3,2,3,2,3,2
1006200,5,3,2,3,2,2,3,3,4,3,3,4,4,2
1016173,3,2,2,3,3,3,3,2,2,2,3,4,4,2
1020272,2,2,3,2,4,2,4,2,2,1,5,5,2,2
1059924,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1059950,3,3,2,4,2,3,3,3,2,2,2,2,4,3
1060084,3,3,1,4,3,3,3,3,4,4,3,5,3,3
1036933,2,1,1,3,3,2,2,2,1,1,3,1,3,2
1067831,3,4,3,4,2,4,3,3,5,4,5,5,5,4
1067870,4,4,2,4,1,3,2,1,1,2,5,5,4,1
1052785,3,2,3,3,2,2,4,2,2,3,4,3,3,2
1071794,3,5,4,2,4,3,5,5,3,5,4,4,5,5
1071820,4,4,3,4,3,4,4,3,4,4,4,4,4,4
1071840,4,2,2,3,3,2,3,2,3,3,1,2,5,3
1085828,3,1,1,1,1,1,1,1,1,1,3,1,3,1
1036459,5,3,2,3,2,4,5,4,5,5,5,3,3,5
1024136,5,3,2,4,3,2,2,2,4,2,3,5,3,3
1033127,3,3,3,3,2,3,3,3,3,3,4,3,4,3
1042206,5,4,4,4,4,2,5,4,4,4,5,5,5,5
1042261,4,4,1,4,2,3,3,3,3,3,2,4,5,3
1021477,3,3,2,2,2,3,3,4,3,3,4,4,3,3
1049252,3,5,4,3,4,3,4,5,4,5,5,5,5,4
1005897,4,3,4,4,3,5,4,3,5,3,5,5,2,4
1055292,2,2,1,3,2,1,1,1,3,3,2,2,3,3
1055353,4,4,3,3,2,3,3,3,4,4,3,5,4,4
1055382,2,2,1,4,2,3,3,2,2,3,4,3,5,2
1055442,4,4,2,2,2,1,4,5,3,4,5,5,4,4
1055560,2,3,2,2,2,3,5,4,4,4,5,4,4,4
1072887,5,4,4,4,4,4,4,4,4,4,5,5,5,5
1072941,4,3,3,3,4,5,5,4,4,4,4,5,4,4
1034525,2,2,2,2,1,2,2,3,3,2,3,2,1,2
1002542,3,2,1,3,1,4,5,3,4,2,3,3,2,2
1005370,3,5,4,5,4,2,5,4,5,4,5,5,3,4
1010636,5,3,2,1,1,1,2,1,1,1,1,2,2,1
1025584,4,4,4,5,5,5,5,5,5,4,3,5,5,5
1038558,2,3,2,3,4,4,3,2,3,3,2,4,3,2
1043339,4,4,3,4,3,4,3,4,5,4,4,4,4,5
1004084,4,5,3,5,3,4,5,4,5,4,5,5,4,4
1014348,1,1,3,1,3,3,4,1,2,2,4,4,3,1
1014161,2,2,1,3,1,1,1,1,1,1,1,1,1,1
1026592,3,4,3,3,3,4,3,4,4,3,4,4,4,3
1030071,2,3,1,2,1,3,2,2,1,2,3,2,4,3
1032260,4,3,3,1,3,4,5,5,2,4,5,5,5,5
1037799,1,2,3,2,2,1,3,2,1,2,3,2,2,2
1023765,4,4,2,3,3,4,4,3,5,3,5,5,4,4
1037459,3,3,3,1,3,2,2,3,3,3,3,1,2,2
1003130,3,3,2,3,2,4,3,3,4,3,3,5,4,3
1023672,2,3,3,1,2,3,3,2,1,1,2,4,2,2
1039980,5,4,5,3,4,5,5,4,3,3,4,4,5,5
1048210,5,5,3,4,4,4,5,5,4,5,4,5,5,5
1049071,3,4,2,3,2,4,4,3,4,3,4,4,3,2
1049093,3,3,3,2,2,4,4,4,3,3,4,4,3,4
1071783,4,3,4,4,4,4,4,4,3,3,5,4,4,4
1090781,3,1,2,1,1,3,4,4,3,1,5,4,1,3
1100112,4,4,3,4,2,4,5,4,4,4,5,5,4,4
1047881,2,1,2,4,2,3,3,2,3,4,4,2,1,3
1047976,5,4,2,5,3,5,3,3,4,4,5,4,5,4
1067681,1,1,1,4,2,2,1,1,3,2,3,3,2,2
1024799,3,2,1,2,1,2,1,3,2,1,4,2,3,3
1044649,4,3,3,2,2,4,4,4,2,5,4,3,3,3
1038807,4,2,1,3,2,3,4,2,4,3,4,4,2,3
1038948,4,3,3,3,3,2,4,3,4,4,5,3,4,4
1032510,3,3,2,4,2,2,3,2,4,2,5,3,2,2
1032520,4,4,2,3,1,4,4,4,4,4,4,4,4,3
1032667,1,1,1,1,1,1,1,1,1,1,4,1,1,1
1050908,4,3,3,4,3,5,4,4,5,4,5,5,3,4
1036242,2,2,2,2,2,2,2,1,2,2,3,2,2,2
1036331,1,2,2,3,2,2,3,2,4,1,5,5,3,3
1023884,2,3,1,2,2,1,1,1,3,2,3,2,2,1
