Serial,male,minority,deprived
1102578,0,0,0
1113724,0,0,0
1108352,0,0,0
1108366,0,0,0
1108460,0,0,0
1111317,0,1,1
1093386,0,0,0
1093746,0,0,0
1097546,0,0,1
1111300,0,1,1
1105127,0,0,0
1105182,0,0,0
1109146,0,0,1
1109166,0,0,1
1118001,0,1,1
1097413,0,0,1
1111327,0,0,1
1089973,0,0,0
1089996,0,0,0
1093805,0,0,1
1100929,0,0,0
1103170,0,1,0
1106407,0,0,1
1106417,0,0,1
1111979,0,0,0
1116794,0,1,1
1083670,0,1,0
1084794,0,0,0
1099368,0,1,0
1099670,0,0,0
1099735,0,0,0
1099833,0,0,0
1100011,0,0,0
1109613,0,0,1
1109649,0,0,1
1112955,0,1,0
1113246,0,1,1
1084221,0,0,1
1091835,0,0,0
1094460,0,0,1
1102736,0,0,1
1059697,0,0,0
1006218,0,0,0
1043641,0,0,1
1053022,0,0,0
1053061,0,0,0
1053085,0,0,0
1090170,0,0,1
1028757,0,0,0
1038266,0,0,0
1038274,0,0,0
1038441,0,0,0
1081449,0,1,0
1091984,0,0,0
1063981,0,0,1
1064001,0,0,1
1077985,0,0,0
1067186,0,1,0
1067917,0,1,1
1067990,0,1,1
1083417,0,1,1
1046328,0,0,1
1049153,0,1,0
1030692,0,1,1
1036584,0,0,1
1044002,0,1,0
1065367,0,1,1
1069156,0,0,1
1024088,0,0,0
1033147,0,1,0
1042192,0,1,1
1042276,0,1,1
1044277,0,0,1
1049320,0,1,1
1005813,0,0,0
1007764,0,1,0
1007819,0,1,0
1055301,0,1,1
1055343,0,1,1
1072826,0,1,1
1072923,0,1,1
1073062,0,0,1
1073063,0,0,1
1040547,0,1,1
1040563,0,1,1
1004033,0,0,1
1025538,0,1,1
1025539,0,1,1
1025550,0,1,1
1038567,0,1,1
1044202,0,1,1
1022254,0,1,0
1043285,0,1,1
1015285,0,0,1
1031277,0,1,1
1047560,0,1,1
1070378,0,1,1
1014659,0,1,0
1026615,0,1,1
1026714,0,1,1
1026767,0,1,1
1030095,0,1,1
1017385,0,1,1
1023764,0,0,1
1023768,0,0,1
1014911,0,1,0
1023664,0,1,1
1018026,0,1,0
1043470,0,1,0
1048246,0,1,1
1048947,0,0,0
1048960,0,0,0
1049082,0,1,0
1049130,0,0,0
1090779,0,0,0
1097905,0,1,1
1048016,0,0,0
1048067,0,0,0
1053571,0,1,0
1070884,0,1,1
1070907,0,1,1
1044605,0,0,1
1072972,0,1,1
1037781,0,1,0
1038907,0,0,0
1038998,0,0,0
1032603,0,0,0
1050852,0,0,1
1050966,0,0,1
1071666,0,1,1
1084400,0,0,1
1036246,0,0,0
1036277,0,0,0
1065318,0,1,1
1077139,0,1,1
1015401,0,0,0
1076694,0,1,1
1057295,0,1,1
1057310,0,1,1
1057321,0,0,1
1057328,0,1,1
1081663,0,1,1
1082286,0,1,1
1012178,0,0,0
1012259,0,0,0
1020557,0,1,0
1031944,0,0,1
1032006,0,0,1
1015846,0,0,0
1026313,0,1,0
1025822,0,0,0
1015766,0,1,1
1015768,0,1,1
1036112,0,0,0
1014532,0,0,0
1025060,0,0,0
1025105,0,0,0
1031625,0,1,0
1036787,0,0,1
1036803,0,0,1
1036816,0,0,1
1044337,0,1,1
1044409,0,1,1
1075578,0,0,1
1026047,0,1,1
1026066,0,1,1
1026118,0,1,1
1026140,0,1,1
1026142,0,1,1
1026148,0,1,1
1026152,0,1,1
1035564,0,0,1
1035598,0,0,1
1035607,0,0,1
1045471,0,1,1
1057342,0,0,1
1057359,0,0,1
1049484,0,0,0
1065489,0,1,0
1065509,0,1,0
1078829,0,1,1
1078846,0,1,1
1078907,0,1,1
1078924,0,1,1
1099612,0,1,1
1099622,0,1,1
1048817,0,0,0
1077233,0,0,1
1085630,0,1,1
1095697,0,1,1
1095706,0,1,1
1028369,0,1,0
1071477,0,1,0
1041996,0,0,1
1055608,0,1,0
1065125,0,1,1
1089357,0,1,1
1050572,0,0,0
1061972,0,1,1
1064124,0,0,1
1058046,0,1,0
1072586,0,1,1
1091734,0,1,1
1002465,0,1,0
1003159,0,0,0
1016123,0,1,0
1115368,0,0,1
1115404,0,0,1
1117596,0,1,1
1117679,0,1,1
1117721,0,1,1
1118778,0,1,1
1004185,0,0,0
1004189,0,0,0
1007113,0,1,1
1010856,0,1,1
1015630,0,0,0
1015704,0,0,0
1097384,0,1,1
1041651,0,0,0
1030430,0,0,1
1030522,0,0,1
1056933,0,0,0
1002192,0,0,0
1014224,0,1,0
1014227,0,1,0
1102640,0,1,1
1102647,0,1,1
1103411,0,0,1
1103444,0,0,1
1112180,0,0,1
1060957,0,0,1
1060974,0,0,1
1061014,0,0,1
1066198,0,1,1
1069480,0,0,0
1087089,0,1,1
1089618,0,0,1
1091253,0,1,1
1102062,0,1,1
1102065,0,1,1
1102070,0,1,1
1072413,0,0,1
1010262,0,0,0
1000864,0,0,0
1007125,0,0,1
1013645,0,0,1
1013649,0,0,1
1034476,0,0,1
1087634,0,0,1
1087645,0,0,1
1087666,0,0,1
1017889,0,0,1
1000765,0,0,0
1000785,0,0,0
1007227,0,0,1
1007316,0,0,1
1007373,0,0,1
1001366,0,0,0
1001386,0,0,0
1001388,0,0,0
1001707,0,0,1
1001746,0,0,1
1026780,0,0,0
1026946,0,0,0
1033953,0,0,1
1034076,0,0,1
1076923,0,0,0
1080828,0,0,1
1022246,0,0,1
1004474,0,0,0
1027946,0,0,1
1045757,0,0,0
1045919,0,0,0
1053661,0,0,0
1019775,0,0,0
1019816,0,0,0
1019836,0,0,0
1019891,0,0,0
1058292,0,1,1
1088456,0,1,1
1040686,0,0,0
1040826,0,0,0
1061085,0,1,1
1007447,0,0,0
1007704,0,0,0
1086824,0,0,0
1086840,0,0,0
1086919,0,0,0
1005080,0,0,0
1005145,0,0,0
1005236,0,0,0
1005352,0,0,0
1008696,0,0,0
1013078,0,1,0
1020785,0,0,1
1024239,0,1,1
1034985,0,1,1
1035038,0,1,1
1061515,0,0,1
1061535,0,0,1
1019493,0,0,0
1019587,0,0,0
1030213,0,0,1
1016455,0,0,0
1016551,0,0,0
1021703,0,0,0
1027756,0,0,1
1072072,0,0,0
1001653,0,1,1
1002000,0,1,0
1002298,0,0,1
1002313,0,0,1
1029159,0,0,1
1051997,0,1,1
1055109,0,0,1
1023123,0,0,1
1023175,0,0,1
1023222,0,0,1
1045952,0,0,1
1023460,0,0,0
1054095,0,0,1
1054146,0,0,1
1028780,0,0,1
1028814,0,0,1
1028890,0,0,1
1068037,0,1,1
1017102,0,0,1
1017109,0,0,1
1017121,0,0,1
1052699,0,1,1
1031052,0,0,0
1031056,0,0,0
1031123,0,0,0
1044716,0,0,1
1044781,0,0,1
1044829,0,0,1
1021255,0,0,0
1021286,0,0,0
1021294,0,1,0
1030844,0,0,1
1030892,0,0,1
1030974,0,0,1
1086520,0,0,1
1000488,0,0,1
1000561,0,0,1
1000584,0,1,0
1000660,0,0,0
1015259,0,0,0
1065789,0,0,1
1065906,0,0,1
1054588,0,0,0
1005675,0,0,0
1056944,0,0,1
1001311,0,0,0
1004327,0,0,1
1004329,0,0,1
1000387,0,0,0
1021172,0,0,1
1021175,0,0,1
1041126,0,0,1
1079430,0,0,1
1017755,0,0,1
1011040,0,0,0
1022905,0,0,1
1022913,0,0,1
1022941,0,0,1
1022942,0,0,1
1022991,0,0,1
1001913,0,0,0
1013217,0,0,1
1049238,0,0,1
1043693,0,0,0
1080312,0,0,0
1081560,0,0,1
1001623,0,0,0
1016925,0,0,1
1024585,0,0,0
1049931,0,0,1
1049932,0,0,1
1012003,0,0,0
1026508,0,0,1
1039610,0,0,0
1037019,0,0,0
1048524,0,0,1
1048553,0,1,1
1048599,0,0,1
1048621,0,0,1
1074316,0,0,1
1057571,0,0,0
1019107,0,0,0
1051250,0,0,1
1072679,0,1,1
1107273,0,0,1
1056478,0,0,0
1066484,0,0,1
1087500,0,0,0
1087506,0,0,0
1087510,0,0,0
1097245,0,1,0
1094127,0,0,0
1094128,0,0,0
1094162,0,0,0
1094185,0,0,0
1094247,0,0,0
1094954,0,1,0
1097504,0,0,1
1106645,0,0,0
1109590,0,0,1
1109599,0,0,1
1074714,0,0,0
1074727,0,0,0
1074804,0,0,0
1074814,0,0,0
1074902,0,0,0
1074915,0,0,0
1075008,0,0,0
1084309,0,0,1
1084333,0,0,1
1084378,0,0,1
1086319,0,1,0
1093349,0,0,0
1093353,0,0,0
1100630,0,0,1
1104061,0,0,0
1104240,0,0,0
1104283,0,0,0
1104321,0,0,0
1104362,0,0,0
1111260,0,0,1
1111578,0,0,1
1111581,0,0,1
1111607,0,0,1
1111613,0,0,1
1112244,0,1,0
1098931,0,1,0
1105669,0,0,0
1105705,0,0,0
1105711,0,0,0
1105786,0,0,0
1105873,0,0,0
1105899,0,0,0
1105906,0,0,0
1105967,0,0,0
1106523,0,0,1
1106563,0,0,1
1106587,0,0,1
1115171,0,0,1
1067698,0,1,0
1075771,0,0,0
1075827,0,0,0
1075869,0,0,0
1075875,0,0,0
1075980,0,0,0
1075984,0,0,0
1076073,0,0,0
1086290,0,0,1
1080903,0,0,0
1080911,0,0,0
1080993,0,0,0
1081074,0,0,0
1081159,0,0,0
1090226,0,0,1
1090233,0,0,1
1090275,0,0,1
1116334,0,1,0
1118347,0,0,0
1118356,0,0,0
1118361,0,0,0
1118394,0,0,0
1118470,0,0,0
1118524,0,0,0
1119395,0,0,1
1119416,0,1,1
1119423,0,0,1
1119463,0,1,1
1119732,0,0,1
1120057,0,0,1
1096206,0,0,0
1096222,0,0,0
1096237,0,0,0
1096265,0,0,0
1096300,0,0,0
1096331,0,0,0
1096408,0,0,0
1110590,0,0,1
1114699,0,0,0
1114773,0,0,0
1114776,0,0,0
1114893,0,0,0
1114900,0,0,0
1115083,0,0,0
1115084,0,0,0
1118699,0,0,1
1114146,0,1,0
1114242,0,0,1
1114248,0,1,1
1114314,0,0,0
1114323,0,0,0
1114551,0,0,0
1114652,0,0,0
1115146,0,0,1
1116489,0,0,0
1116543,0,0,0
1116601,0,0,0
1116640,0,0,0
1116679,0,0,0
1118160,0,1,1
1118200,0,0,1
1118229,0,0,1
1119508,0,0,0
1119706,0,0,1
1113388,0,0,0
1113409,0,0,0
1113419,0,0,0
1113457,0,1,0
1113484,0,0,0
1115197,0,0,1
1115203,0,0,1
1115208,0,0,1
1115264,0,0,1
1115281,0,0,1
1115303,0,0,1
1116190,0,0,1
1117778,0,0,0
1117782,0,0,0
1119253,0,0,1
1096716,0,0,0
1096763,0,0,0
1096790,0,0,0
1096863,0,0,0
1096963,0,0,0
1097028,0,0,0
1108072,0,0,1
1108085,0,0,1
1108088,0,0,1
1102394,0,0,0
1102417,0,0,0
1102464,0,0,0
1102494,0,0,0
1102515,0,0,0
1102554,0,0,0
1102560,0,0,0
1108699,0,0,1
1108140,0,0,0
1108143,0,0,0
1108318,0,0,0
1108345,0,0,0
1108478,0,0,0
1108491,0,0,0
1108509,0,0,0
1108548,0,0,0
1108566,0,0,0
1108578,0,0,0
1108582,0,0,0
1108598,0,0,0
1108600,0,0,0
1110928,0,0,1
1110933,0,0,1
1110964,0,0,1
1110982,0,0,1
1110985,0,0,1
1110990,0,0,1
1093365,0,0,0
1093394,0,0,0
1093429,0,0,0
1093484,0,0,0
1093493,0,0,0
1093564,0,0,0
1093598,0,0,0
1093664,0,0,0
1093732,0,0,0
1097564,0,0,1
1112106,0,0,0
1113211,0,0,1
1101161,0,0,0
1101164,0,0,0
1101182,0,0,0
1101256,0,0,0
1101281,0,0,0
1101442,0,1,0
1101450,0,0,0
1106609,0,1,0
1106630,0,1,0
1108152,0,0,1
1108188,0,0,1
1108201,0,0,1
1108230,0,0,1
1111302,0,1,1
1105025,0,0,0
1105047,0,0,0
1105073,0,0,0
1105109,0,0,0
1105120,0,0,0
1105181,0,0,0
1105234,0,0,0
1105240,0,1,0
1105245,0,0,0
1109125,0,0,1
1092392,0,1,0
1092453,0,0,0
1092549,0,0,0
1092609,0,0,0
1092631,0,0,0
1092637,0,0,0
1096458,0,1,0
1096459,0,1,0
1109074,0,0,0
1076114,0,1,0
1076116,0,1,0
1076128,0,1,0
1089774,0,0,0
1089988,0,0,0
1090063,0,0,0
1090106,0,0,0
1107235,0,0,0
1107237,0,0,0
1107709,0,1,0
1107743,0,0,0
1107754,0,0,0
1107757,0,0,0
1107807,0,0,0
1107820,0,0,0
1107830,0,0,0
1109436,0,0,1
1109464,0,1,1
1109467,0,0,1
1109468,0,0,1
1109491,0,0,1
1109492,0,0,1
1109494,0,0,1
1100749,0,0,0
1100802,0,0,0
1100936,0,0,0
1100937,0,0,0
1100953,0,0,0
1100984,0,0,0
1106416,0,0,1
1106977,0,1,1
1111741,0,0,0
1111899,0,0,0
1111952,0,0,0
1113022,0,0,1
1113025,0,0,1
1115340,0,1,0
1084518,0,0,0
1084523,0,0,0
1084587,0,0,0
1084591,0,0,0
1096027,0,0,1
1101091,0,0,0
1108289,0,0,1
1099659,0,0,0
1099682,0,0,0
1099745,0,0,0
1099869,0,0,0
1099880,0,0,0
1099946,0,0,0
1099947,0,0,0
1109609,0,0,1
1109645,0,0,1
1112950,0,0,0
1085907,0,1,1
1091309,0,0,1
1091348,0,0,1
1091363,0,0,1
1091489,0,0,0
1091533,0,0,0
1091602,0,0,0
1098866,0,0,1
1098905,0,0,0
1091771,0,0,0
1091869,0,0,0
1091883,0,0,0
1091893,0,0,0
1091933,0,0,0
1091959,0,0,0
1094266,0,0,1
1094303,0,0,1
1094423,0,0,1
1094458,0,0,1
1094459,0,0,1
1097343,0,1,1
1059552,0,0,0
1059701,0,0,0
1059762,0,0,0
1079495,0,0,1
1079511,0,0,1
1006017,0,0,0
1006038,0,0,0
1006041,0,0,0
1006110,0,0,0
1006273,0,0,0
1018595,0,0,1
1036012,0,0,0
1036017,0,0,0
1016174,0,0,0
1020235,0,0,0
1020398,0,0,0
1020434,0,0,0
1020472,0,0,0
1043644,0,0,1
1050625,0,0,0
1050630,0,0,0
1052993,0,0,0
1053083,0,0,0
1053195,0,0,0
1053213,0,0,0
1068428,0,0,1
1068489,0,0,1
1068492,0,0,1
1068527,0,0,1
1082713,0,0,0
1090172,0,0,1
1000288,0,0,0
1038224,0,0,0
1038250,0,0,0
1038473,0,0,0
1038488,0,0,0
1046032,0,0,1
1046042,0,0,1
1059024,0,0,0
1067234,0,0,1
1059824,0,0,0
1059827,0,0,0
1059933,0,0,0
1059999,0,0,0
1060022,0,0,0
1060088,0,0,0
1060137,0,1,0
1076475,0,0,1
1076487,0,0,1
1076537,0,0,1
1051671,0,0,0
1051688,0,0,0
1063979,0,0,1
1063987,0,0,1
1064031,0,0,1
1082255,0,0,1
1034097,0,0,0
1036930,0,1,0
1067919,0,1,1
1067936,0,1,1
1067964,0,1,1
1068021,0,1,1
1082198,0,1,1
1082199,0,0,1
1083416,0,1,1
1083419,0,1,1
1022625,0,0,0
1022691,0,0,0
1049155,0,1,0
1049159,0,1,0
1071842,0,1,1
1071849,0,1,1
1071859,0,1,1
1071884,0,1,1
1071915,0,1,1
1074389,0,1,0
1030685,0,1,1
1030703,0,1,1
1036475,0,0,1
1036480,0,0,1
1036545,0,0,1
1065354,0,1,1
1024125,0,0,0
1031194,0,0,1
1031203,0,0,1
1031206,0,0,1
1031210,0,1,1
1031213,0,0,1
1042214,0,1,1
1042222,0,0,1
1006524,0,0,0
1021505,0,0,1
1021550,0,0,1
1044272,0,0,1
1049299,0,1,1
1049309,0,1,1
1049310,0,1,1
1049342,0,1,1
1049350,0,1,1
1049385,0,1,1
1049392,0,1,1
1071718,0,1,1
1071726,0,1,1
1071728,0,1,1
1005836,0,1,0
1005889,0,0,0
1005900,0,0,0
1005918,0,0,0
1007735,0,1,0
1013677,0,0,1
1013681,0,0,1
1016087,0,1,1
1018222,0,1,0
1055342,0,1,1
1055365,0,1,1
1055416,0,1,1
1055524,0,1,1
1073021,0,1,1
1073065,0,0,1
1033272,0,1,1
1040403,0,1,1
1040406,0,0,1
1040421,0,1,1
1040443,0,1,1
1040483,0,1,1
1040579,0,1,1
1043986,0,0,1
1044569,0,0,0
1050377,0,1,1
1050380,0,0,1
1004012,0,0,1
1005360,0,1,0
1008725,0,1,1
1008769,0,1,1
1008799,0,1,1
1010689,0,1,1
1025424,0,1,1
1025431,0,1,1
1025477,0,1,1
1025552,0,1,1
1025565,0,0,1
1025572,0,0,1
1044125,0,1,1
1044126,0,1,1
1044160,0,1,1
1059057,0,0,1
1022055,0,1,1
1022078,0,1,1
1022081,0,1,1
1050187,0,0,1
1050197,0,0,1
1060806,0,1,1
1014213,0,0,0
1022257,0,1,0
1028941,0,0,1
1028942,0,0,1
1028945,0,0,1
1029018,0,1,1
1043318,0,1,1
1043396,0,1,1
1043404,0,1,1
1004049,0,0,1
1004058,0,0,1
1014384,0,1,1
1014956,0,0,1
1014966,0,0,1
1014972,0,1,1
1027002,0,1,1
1014163,0,1,1
1015327,0,1,1
1015332,0,1,1
1015345,0,0,1
1015358,0,0,1
1015367,0,0,1
1028567,0,0,1
1047502,0,1,1
1047521,0,1,1
1047569,0,1,1
1070372,0,1,1
1070373,0,1,1
1070427,0,1,1
1010607,0,1,0
1026613,0,1,1
1026678,0,1,1
1026682,0,0,1
1026726,0,1,1
1030053,0,1,1
1030067,0,1,1
1030090,0,1,1
1030093,0,1,1
1030102,0,1,1
1032239,0,0,1
1032241,0,0,1
1032270,0,0,1
1017349,0,1,1
1017420,0,1,1
1017441,0,1,1
1023757,0,0,1
1037297,0,1,1
1037312,0,1,1
1037385,0,1,1
1046914,0,0,1
1083102,0,1,0
1009849,0,0,1
1009851,0,0,1
1009867,0,0,1
1014903,0,1,0
1014907,0,1,0
1014913,0,1,0
1014924,0,1,0
1020579,0,0,0
1023660,0,1,1
1023681,0,1,1
1023685,0,1,1
1023700,0,1,1
1023720,0,1,1
1054178,0,1,1
1054187,0,1,1
1007405,0,0,1
1013930,0,0,0
1027193,0,1,1
1033874,0,1,1
1033876,0,1,1
1006410,0,0,0
1006421,0,0,0
1006462,0,0,0
1006502,0,0,0
1023852,0,0,1
1032102,0,1,1
1079545,0,0,1
1049013,0,0,0
1049020,0,0,0
1049022,0,0,0
1049090,0,0,0
1058848,0,0,1
1058876,0,0,1
1077433,0,0,1
1077434,0,0,1
1077439,0,0,1
1090887,0,0,0
1094671,0,0,1
1097887,0,0,1
1097890,0,1,1
1101788,0,1,1
1101836,0,1,1
1106902,0,1,1
1106904,0,1,1
1047947,0,0,0
1047949,0,0,0
1048026,0,0,0
1048124,0,1,0
1053610,0,1,0
1067667,0,0,1
1067671,0,0,1
1070888,0,1,1
1070891,0,0,1
1070897,0,1,1
1024793,0,0,0
1024802,0,0,0
1024819,0,0,0
1024843,0,0,0
1024868,0,0,0
1024870,0,0,0
1024883,0,0,0
1044596,0,0,1
1044662,0,0,1
1051403,0,1,0
1071581,0,1,1
1072979,0,0,1
1086097,0,1,1
1086109,0,1,1
1037783,0,1,0
1038793,0,0,0
1038887,0,0,0
1038949,0,0,0
1038971,0,0,0
1032501,0,0,0
1032616,0,0,0
1050847,0,0,1
1050870,0,0,1
1050897,0,0,1
1050942,0,0,1
1050963,0,0,1
1071661,0,1,1
1073343,0,0,1
1036252,0,0,0
1036257,0,0,0
1036451,0,0,0
1036457,0,1,0
1048173,0,0,1
1051363,0,1,0
1015440,0,0,0
1023883,0,1,1
1027678,0,0,1
1052227,0,1,0
1057292,0,1,1
1057318,0,1,1
1058100,0,0,1
1058126,0,1,1
1058187,0,1,1
1058261,0,0,1
1058265,0,0,1
1081684,0,1,1
1012226,0,0,0
1031921,0,0,1
1031945,0,1,1
1031982,0,0,1
1031996,0,0,1
1031997,0,0,1
1015815,0,0,0
1026320,0,1,0
1026329,0,1,0
1026331,0,0,0
1035071,0,0,1
1050654,0,1,1
1050666,0,1,1
1050668,0,1,1
1025826,0,0,0
1025872,0,0,0
1025918,0,0,0
1026000,0,0,0
1032454,0,1,1
1032497,0,0,1
1074119,0,0,1
1029059,0,0,1
1029094,0,0,1
1029104,0,0,1
1029112,0,0,1
1036094,0,0,0
1071956,0,0,1
1071969,0,0,1
1071970,0,0,1
1014427,0,0,0
1014487,0,0,0
1014519,0,1,0
1043844,0,0,1
1043897,0,0,0
1043904,0,1,0
1075752,0,1,1
1075760,0,1,1
1025057,0,0,0
1025070,0,0,0
1031611,0,1,0
1036770,0,0,1
1036786,0,0,1
1036809,0,0,1
1036869,0,0,1
1044333,0,1,1
1044362,0,1,1
1044388,0,1,1
1044395,0,1,1
1044424,0,1,1
1075594,0,1,1
1075596,0,0,1
1026061,0,1,1
1026102,0,1,1
1035544,0,0,1
1035553,0,0,1
1035595,0,1,1
1040328,0,0,0
1045470,0,1,1
1057347,0,0,1
1049448,0,0,0
1049488,0,0,0
1049557,0,0,0
1049585,0,0,0
1049597,0,0,0
1057628,0,0,0
1065431,0,1,0
1065440,0,1,0
1067815,0,1,1
1070553,0,1,0
1072202,0,1,1
1072231,0,1,1
1054678,0,0,0
1054735,0,0,0
1054802,0,0,0
1064154,0,0,1
1064163,0,0,1
1073855,0,1,0
1073857,0,1,0
1073876,0,1,0
1073903,0,1,0
1073916,0,1,0
1078816,0,1,1
1048810,0,0,0
1048827,0,0,0
1068657,0,1,0
1077211,0,0,1
1077225,0,1,1
1085646,0,1,1
1085660,0,1,1
1085709,0,0,1
1095679,0,1,1
1095701,0,0,1
1095712,0,1,1
1028359,0,1,0
1028367,0,1,0
1028402,0,1,0
1030141,0,0,0
1030167,0,0,0
1032310,0,0,0
1041978,0,0,1
1041989,0,0,1
1074567,0,0,0
1079035,0,0,1
1050567,0,0,0
1050575,0,0,0
1050591,0,0,0
1050596,0,0,0
1061996,0,1,1
1064096,0,0,1
1064128,0,0,1
1057960,0,1,0
1057996,0,1,0
1062041,0,1,0
1072555,0,1,1
1072606,0,1,1
1083112,0,1,0
1091743,0,1,1
1000076,0,0,0
1000112,0,0,0
1000182,0,0,0
1000200,0,0,0
1002488,0,0,0
1012817,0,0,0
1014678,0,1,1
1014752,0,1,1
1016099,0,1,0
1016128,0,1,0
1113072,0,0,0
1114093,0,1,0
1115365,0,0,1
1117589,0,1,1
1117617,0,1,1
1117623,0,1,1
1117625,0,1,1
1117627,0,1,1
1117668,0,1,1
1117732,0,0,1
1117739,0,0,1
1117740,0,1,1
1117745,0,0,1
1118789,0,1,1
1118844,0,1,1
1004136,0,0,0
1004138,0,0,0
1004194,0,0,0
1004210,0,0,0
1010902,0,0,1
1055829,0,0,1
1055840,0,0,1
1015656,0,0,0
1018049,0,0,1
1018083,0,0,1
1018098,0,0,1
1018119,0,0,1
1018171,0,0,1
1022613,0,1,0
1059458,0,1,0
1059459,0,1,0
1041390,0,0,0
1041399,0,0,0
1041417,0,0,0
1041421,0,0,0
1041494,0,0,0
1070743,0,0,1
1070764,0,0,1
1070784,0,0,1
1089254,0,0,1
1041531,0,0,0
1041551,0,0,0
1041566,0,1,0
1041591,0,0,0
1041617,0,0,0
1041619,0,0,0
1041639,0,0,0
1041678,0,0,0
1041681,0,0,0
1050271,0,1,0
1050281,0,1,0
1056012,0,0,1
1090720,0,0,1
1018449,0,0,0
1018474,0,0,0
1018485,0,0,0
1018542,0,0,0
1018606,0,0,1
1030421,0,0,1
1030432,0,0,1
1030441,0,0,1
1030443,0,0,1
1030449,0,0,1
1030494,0,0,1
1030519,0,0,1
1030549,0,0,1
1030606,0,0,1
1030610,0,0,1
1030612,0,0,1
1070960,0,0,1
1070974,0,0,1
1014273,0,1,0
1015252,0,0,1
1020125,0,0,0
1099417,0,0,0
1099484,0,0,0
1099493,0,0,0
1099527,0,0,0
1102646,0,1,1
1112178,0,0,1
1112189,0,0,1
1055775,0,1,0
1060949,0,0,1
1060955,0,0,1
1060971,0,0,1
1060996,0,0,1
1061013,0,0,1
1061017,0,0,1
1066221,0,1,1
1073598,0,0,1
1077445,0,1,1
1077474,0,1,1
1084844,0,0,1
1084874,0,0,1
1084904,0,0,1
1084958,0,0,1
1084963,0,0,1
1084986,0,0,1
1085003,0,0,1
1085006,0,0,1
1085024,0,0,1
1085041,0,0,1
1096516,0,0,1
1096558,0,0,1
1096565,0,1,1
1097747,0,1,1
1097754,0,1,1
1089562,0,0,1
1089590,0,0,1
1089656,0,0,1
1091188,0,1,1
1091245,0,1,1
1091276,0,1,1
1091278,0,1,1
1091289,0,1,1
1101143,0,1,1
1102061,0,1,1
1102064,0,1,1
1102066,0,1,1
1012938,0,0,0
1012997,0,1,0
1043219,0,0,1
1043229,0,0,1
1043241,0,0,1
1043245,0,0,1
1043250,0,0,1
1043254,0,0,1
1064435,0,1,1
1072433,0,0,1
1072440,0,0,1
1053693,0,0,1
1053748,0,0,1
1053765,0,0,1
1053782,0,0,1
1068402,0,1,1
1073292,0,0,1
1073327,0,0,1
1004277,0,1,0
1006557,0,1,1
1010292,0,0,0
1014807,0,0,1
1014861,0,0,1
1060833,0,0,1
1060837,0,0,1
1000866,0,0,0
1000877,0,0,0
1002601,0,1,0
1002604,0,1,0
1007136,0,0,1
1007186,0,0,1
1013636,0,0,1
1013655,0,0,1
1014146,0,1,1
1020078,0,0,0
1030639,0,1,1
1030647,0,1,1
1030653,0,1,1
1034364,0,0,1
1034383,0,0,1
1034385,0,0,1
1034410,0,0,1
1034423,0,0,1
1034429,0,0,1
1034466,0,0,1
1079328,0,0,0
1087594,0,0,1
1087604,0,0,1
1095955,0,1,1
1111080,0,0,1
1010786,0,0,0
1017894,0,0,1
1017922,0,0,1
1017949,0,0,1
1027561,0,0,1
1053637,0,0,1
1000462,0,1,0
1000786,0,0,0
1000805,0,0,0
1007219,0,0,1
1007276,0,0,1
1007317,0,0,1
1007332,0,0,1
1007356,0,0,1
1027827,0,0,0
1001373,0,0,0
1001376,0,0,0
1001411,0,1,0
1001437,0,0,0
1001464,0,0,0
1001691,0,0,1
1001791,0,0,1
1021357,0,0,1
1026814,0,0,0
1026861,0,0,0
1026948,0,0,0
1033926,0,0,1
1033949,0,0,1
1034042,0,0,1
1034043,0,0,1
1034055,0,0,1
1003252,0,0,0
1003352,0,0,0
1003388,0,0,0
1003390,0,0,0
1003399,0,0,0
1006747,0,0,1
1006798,0,0,1
1004468,0,0,0
1004486,0,0,0
1004500,0,0,0
1007982,0,0,1
1007987,0,0,1
1007990,0,0,1
1008059,0,0,1
1008070,0,0,1
1008093,0,0,1
1027980,0,0,1
1005406,0,0,0
1005458,0,0,0
1005596,0,0,0
1003479,0,0,0
1003606,0,0,0
1003672,0,0,0
1003715,0,0,0
1080346,0,0,1
1001020,0,0,0
1001158,0,0,0
1001173,0,0,0
1001189,0,0,0
1001207,0,1,0
1045639,0,0,0
1045652,0,0,0
1045726,0,0,0
1045781,0,0,0
1045798,0,0,0
1045824,0,0,0
1045830,0,0,0
1045910,0,0,0
1069368,0,0,1
1069374,0,0,1
1082523,0,1,1
1019751,0,0,0
1019878,0,0,0
1019911,0,0,0
1019918,0,0,0
1044067,0,0,1
1044073,0,0,1
1044081,0,0,1
1040620,0,0,0
1040623,0,0,0
1040678,0,0,0
1040689,0,0,0
1040758,0,0,0
1040901,0,0,0
1057857,0,0,0
1057863,0,0,0
1064594,0,0,1
1005939,0,1,0
1005948,0,1,0
1007439,0,0,0
1007481,0,0,0
1007559,0,0,0
1007580,0,0,0
1007689,0,0,0
1007696,0,0,0
1086666,0,0,0
1086694,0,0,0
1086784,0,0,0
1086895,0,0,0
1086932,0,0,0
1086933,0,0,0
1086993,0,0,0
1086995,0,0,0
1090699,0,1,0
1091755,0,0,1
1002938,0,0,0
1003037,0,0,0
1003040,0,0,0
1005106,0,0,0
1005149,0,0,0
1005166,0,0,0
1005259,0,0,0
1005305,0,0,0
1008809,0,0,1
1008640,0,0,0
